time,d2m,msdwswrf,ssrd,t2m,tcc,tp,u10,v10
2019-04-07 16:00:00,239.71643,,7647726.0,248.60283,,-4.656613e-10,-0.7419523,-0.028614076
2019-04-07 17:00:00,239.69777,,8374955.0,248.69427,,-4.656613e-10,-0.76881135,0.0023094192
2019-04-07 18:00:00,239.67552,,8971222.0,248.8023,,-4.656613e-10,-0.7848513,-0.018472165
2019-04-07 19:00:00,239.61594,,9420605.0,248.8167,,-4.656613e-10,-0.7680565,-0.036889378
2019-04-07 20:00:00,239.51114,,9740052.0,248.70868,,-4.656613e-10,-0.76774204,-0.03912931
2019-04-07 21:00:00,239.46951,,194135.0,248.68349,,-4.656613e-10,-0.80711854,0.0141312815
2019-04-07 22:00:00,239.37045,,288120.0,248.74252,,-4.656613e-10,-0.80976045,0.033232916
2019-04-07 23:00:00,239.336,,317394.0,248.80157,,-4.656613e-10,-0.80152035,-0.007894713
2019-04-08 00:00:00,239.38983,,318421.0,248.70868,,-4.656613e-10,-0.7995703,-0.02936072
2019-04-08 01:00:00,239.57503,,318421.0,248.61578,,-4.656613e-10,-0.8085654,-0.024818636
2019-04-08 02:00:00,239.98418,,318421.0,248.67484,,-4.656613e-10,-0.82127154,-0.018721048
2019-04-08 03:00:00,240.32585,,318421.0,248.87288,,-4.656613e-10,-0.8525337,-0.022827588
2019-04-08 04:00:00,241.20874,,328693.0,249.17172,,-4.656613e-10,-0.8569368,-0.04373361
2019-04-08 05:00:00,242.16414,,383132.0,249.44249,,-4.656613e-10,-0.85876095,-0.069679484
2019-04-08 06:00:00,243.10805,,514095.0,249.68301,,-4.656613e-10,-0.84894836,-0.052133355
2019-04-08 07:00:00,243.98376,,739557.0,250.00562,,8.959323e-07,-0.87291396,-0.019903231
2019-04-08 08:00:00,244.78555,,1098549.0,250.47154,,8.959323e-07,-0.8439791,-0.026623026
2019-04-08 09:00:00,245.46387,,1572071.0,250.89713,,1.3438985e-06,-0.79296565,-0.06351967
2019-04-08 10:00:00,246.04385,,2126737.0,251.2291,,4.4801272e-06,-0.7772402,-0.07509265
2019-04-08 11:00:00,246.71356,,2711705.0,251.77495,,2.7778093e-05,-0.7856691,-0.024009772
2019-04-08 12:00:00,247.53114,,3310540.0,252.4389,,9.020418e-05,-0.77006936,0.032112952
2019-04-08 13:00:00,248.33437,,3934026.0,252.98476,,0.00016039656,-0.7489344,0.06670745
2019-04-08 14:00:00,248.9689,,4643794.0,253.21088,,0.00020893384,-0.73748624,0.10509738
2019-04-08 15:00:00,250.07503,,5315044.0,252.85945,,0.00025149714,-0.75899863,0.19973448
2019-04-08 16:00:00,250.44614,,5933908.0,252.85513,,0.00029196963,-0.76415664,0.19158362
2019-04-08 17:00:00,250.53944,,6455192.0,252.89041,,0.0003264686,-0.7729,0.18405496
2019-04-08 18:00:00,250.72751,,6869138.0,253.04381,,0.00035021454,-0.7364798,0.18330832
2019-04-08 19:00:00,250.31621,,7210669.0,252.66502,,0.00036529824,-0.7308816,0.15002045
2019-04-08 20:00:00,249.77211,,7458728.0,252.17894,,0.00037799263,-0.72169787,0.10472405
2019-04-08 21:00:00,248.8081,,156130.0,251.30112,,1.1200551e-05,-0.7258494,0.046299186
2019-04-08 22:00:00,247.57707,,239843.0,250.16548,,2.1356158e-05,-0.7617035,-0.028987398
2019-04-08 23:00:00,245.36913,,275794.0,248.12106,,2.9420946e-05,-0.7935947,-0.1043362
2019-04-09 00:00:00,244.14526,,280416.0,246.98831,,3.5245437e-05,-0.8117733,-0.1465838
2019-04-09 01:00:00,242.5417,,280416.0,245.4912,,4.017353e-05,-0.81045234,-0.21123071
2019-04-09 02:00:00,241.47073,,280416.0,244.49599,,4.4654123e-05,-0.8125911,-0.23431444
2019-04-09 03:00:00,241.06662,,280930.0,244.11864,,5.1673036e-05,-0.7951672,-0.18572037
2019-04-09 04:00:00,240.08107,,300959.0,243.19328,,6.0633756e-05,-0.8005768,-0.19132021
2019-04-09 05:00:00,240.6065,,362075.0,243.69017,,7.1685296e-05,-0.7781209,-0.21253733
2019-04-09 06:00:00,241.45207,,492011.0,244.48375,,8.512661e-05,-0.75799227,-0.20276874
2019-04-09 07:00:00,242.47638,,697957.0,245.43503,,0.00010021031,-0.75723743,-0.1864048
2019-04-09 08:00:00,243.62271,,988643.0,246.51088,,0.00012634601,-0.7402539,-0.14714378
2019-04-09 09:00:00,244.7755,,1358935.0,247.58673,,0.00016577309,-0.72320753,-0.11205152
2019-04-09 10:00:00,245.91681,,1843241.0,248.69572,,0.00020415476,-0.67225707,-0.052693337
2019-04-09 11:00:00,246.72218,,2436940.0,249.6146,,0.0002371599,-0.62885475,-0.013183437
2019-04-09 12:00:00,247.2634,,3088673.0,250.29799,,0.00026732776,-0.58369124,0.030681882
2019-04-09 13:00:00,247.60507,,3789710.0,250.57668,,0.00029256707,-0.5730608,0.056441095
2019-04-09 14:00:00,247.95824,,4490747.0,250.87769,,0.00031422218,-0.5633739,0.10005753
2019-04-09 15:00:00,247.38255,,5176891.0,249.98329,,0.0003405069,-0.65193975,0.21261409
2019-04-09 16:00:00,247.53114,,5808595.0,250.12589,,0.0003611166,-0.6562799,0.2567283
2019-04-09 17:00:00,247.50888,,6366343.0,250.10356,,0.00037336303,-0.68244714,0.26263922
2019-04-09 18:00:00,246.97197,,6845000.0,249.61316,,0.00038262224,-0.7605083,0.26643464
2019-04-09 19:00:00,246.33887,,7263568.0,249.0205,,0.0003920314,-0.82844234,0.24478197
2019-04-09 20:00:00,244.179,,7541928.0,247.01425,,0.00039755693,-0.84196615,0.18349497
2019-04-09 21:00:00,243.3722,,190539.0,246.27109,,5.0775707e-06,-0.87605906,0.18598379
2019-04-09 22:00:00,242.58548,,295310.0,245.53008,,1.0005664e-05,-0.888891,0.19575238
2019-04-09 23:00:00,242.0019,,343586.0,244.98567,,1.4635734e-05,-0.93116105,0.19544128
2019-04-10 00:00:00,241.46428,,356426.0,244.48302,,1.8817373e-05,-1.0031836,0.18679266
2019-04-10 01:00:00,242.1347,,356939.0,245.12465,,2.2700056e-05,-1.0521213,0.21130747
2019-04-10 02:00:00,242.8841,,356939.0,245.8354,,2.7628615e-05,-1.0829432,0.25025737
2019-04-10 03:00:00,244.79703,,361562.0,247.61626,,3.7336256e-05,-1.071495,0.37612906
2019-04-10 04:00:00,245.6871,,389809.0,248.43793,,5.003065e-05,-1.0974735,0.42441204
2019-04-10 05:00:00,246.67911,,459142.0,249.37335,,6.854907e-05,-1.1216908,0.46130866
2019-04-10 06:00:00,247.64813,,584456.0,250.38512,,9.513274e-05,-1.152324,0.51214266
2019-04-10 07:00:00,248.36235,,782184.0,251.17941,,0.00012903428,-1.1472288,0.58307385
2019-04-10 08:00:00,248.94879,,1062085.0,251.91754,,0.00016338332,-1.1189859,0.61928606
2019-04-10 09:00:00,249.34358,,1442648.0,252.39354,,0.00019504456,-1.1122555,0.6162373
2019-04-10 10:00:00,249.60487,,1916683.0,252.79176,,0.00022416702,-1.0960268,0.6072775
2019-04-10 11:00:00,249.78503,,2487784.0,253.09349,,0.00025851652,-1.0407361,0.58033615
2019-04-10 12:00:00,249.91208,,3094323.0,253.40314,,0.00030570943,-1.0043788,0.57355416
2019-04-10 13:00:00,249.96304,,3683913.0,253.50037,,0.00036738906,-0.9833696,0.55737686
2019-04-10 14:00:00,250.00755,,4334619.0,253.60693,,0.00043832837,-0.9781487,0.60006
2019-04-10 15:00:00,250.04272,,5013572.0,253.65663,,0.00049821567,-0.96110237,0.72033185
2019-04-10 16:00:00,250.06425,,5619083.0,253.37074,,0.0005486943,-0.9185177,0.6894706
2019-04-10 17:00:00,250.03123,,6175291.0,253.13742,,0.0005873749,-0.88341856,0.6831241
2019-04-10 18:00:00,250.02478,,6675005.0,252.91994,,0.0006196336,-0.85718846,0.6402543
2019-04-10 19:00:00,249.92213,,7104358.0,252.5282,,0.0006400938,-0.8086282,0.59906447
2019-04-10 20:00:00,249.39024,,7424318.0,251.82968,,0.0006562229,-0.7731516,0.5105249
2019-04-10 21:00:00,248.55113,,221354.0,251.06564,,1.5979633e-05,-0.7207544,0.4087325
2019-04-10 22:00:00,247.55984,,356939.0,250.15036,,3.1362288e-05,-0.71754634,0.30992666
2019-04-10 23:00:00,246.5212,,419596.0,249.19548,,4.5699533e-05,-0.70911753,0.240551
2019-04-11 00:00:00,245.67274,,443735.0,248.40984,,5.884189e-05,-0.73849267,0.17808181
2019-04-11 01:00:00,244.72238,,449384.0,247.52264,,7.03414e-05,-0.7232704,0.11660813
2019-04-11 02:00:00,243.34995,,452465.0,246.24948,,7.975008e-05,-0.73534757,0.03435288
2019-04-11 03:00:00,241.14989,,467359.0,244.1993,,8.8412315e-05,-0.7210059,-0.036329396
2019-04-11 04:00:00,241.46213,,514095.0,244.49095,,9.6327625e-05,-0.70358217,-0.06426632
2019-04-11 05:00:00,241.53677,,620406.0,244.55647,,0.000104242936,-0.65892184,-0.12256676
2019-04-11 06:00:00,241.54826,,804268.0,244.56944,,0.00011409959,-0.63810134,-0.16531211
2019-04-11 07:00:00,241.61502,,1102658.0,244.63065,,0.00012813788,-0.6024989,-0.1958623
2019-04-11 08:00:00,241.4729,,1492466.0,244.50102,,0.00014546188,-0.56475776,-0.22728355
2019-04-11 09:00:00,241.62363,,2008100.0,244.63353,,0.00016278634,-0.5258215,-0.24619852
2019-04-11 10:00:00,241.6466,,2659834.0,244.66449,,0.00017787004,-0.5189023,-0.30717444
2019-04-11 11:00:00,241.49443,,3417365.0,244.52191,,0.00019190833,-0.497956,-0.34301335
2019-04-11 12:00:00,241.15778,,4198007.0,244.20146,,0.00020624558,-0.47443074,-0.37306574
2019-04-11 13:00:00,241.09389,,5111666.0,244.14673,,0.00021834252,-0.45386183,-0.3840165
2019-04-11 14:00:00,241.3724,,5972427.0,244.3966,,0.00022954354,-0.43826216,-0.36367047
2019-04-11 15:00:00,240.69766,,6913306.0,243.78595,,0.00023835478,-0.44203627,-0.33928013
2019-04-11 16:00:00,240.93167,,7779716.0,244.00198,,0.00024701701,-0.42209637,-0.32142287
2019-04-11 17:00:00,240.82544,,8544437.0,243.90045,,0.00025627622,-0.3641638,-0.34338665
2019-04-11 18:00:00,240.7551,,9138650.0,243.8306,,0.00026971754,-0.35862842,-0.375119
2019-04-11 19:00:00,240.50386,,9602926.0,243.59799,,0.00028450275,-0.33189514,-0.38650534
2019-04-11 20:00:00,240.29713,,9950620.0,243.39636,,0.00029809307,-0.33434832,-0.3640438
2019-04-11 21:00:00,240.24617,,245493.0,243.35243,,1.3590325e-05,-0.31541485,-0.3548974
2019-04-11 22:00:00,239.95618,,384159.0,243.06871,,2.7927104e-05,-0.32315177,-0.35987502
2019-04-11 23:00:00,239.58652,,462737.0,242.73601,,4.2563304e-05,-0.3544769,-0.35676402
2019-04-12 00:00:00,239.41568,,498174.0,242.57759,,5.615363e-05,-0.3782538,-0.36080834
2019-04-12 01:00:00,239.54416,,513068.0,242.69353,,6.959448e-05,-0.39479697,-0.34575102
2019-04-12 02:00:00,238.89168,,524880.0,242.07927,,8.1542414e-05,-0.44832647,-0.3618661
2019-04-12 03:00:00,238.50406,,550046.0,241.71417,,9.154854e-05,-0.47619197,-0.30319232
2019-04-12 04:00:00,238.31528,,606026.0,241.53342,,0.00010095723,-0.5073284,-0.2863306
2019-04-12 05:00:00,238.45526,,725690.0,241.66736,,0.00010991795,-0.5144363,-0.24756737
2019-04-12 06:00:00,237.32903,,904930.0,240.61166,,0.00011828123,-0.52361995,-0.21776384
2019-04-12 07:00:00,237.37712,,1190480.0,240.65775,,0.00012709247,-0.5018559,-0.22971013
2019-04-12 08:00:00,237.66208,,1640890.0,240.93355,,0.00013306644,-0.49933985,-0.25914034
2019-04-12 09:00:00,238.08989,,2222263.0,241.3289,,0.00013874145,-0.5024849,-0.2739488
2019-04-12 10:00:00,238.60959,,2935113.0,241.82219,,0.0001439685,-0.4949367,-0.29037493
2019-04-12 11:00:00,239.03595,,3823093.0,242.21681,,0.00014979299,-0.50261074,-0.2880728
2019-04-12 12:00:00,239.40204,,4804545.0,242.55887,,0.00015367614,-0.49908823,-0.2572115
2019-04-12 13:00:00,239.65399,,5844545.0,242.81595,,0.00015666289,-0.52299094,-0.20811969
2019-04-12 14:00:00,239.97914,,6891736.0,243.10759,,0.00015935116,-0.52550703,-0.15386356
2019-04-12 15:00:00,239.88225,,7912733.0,243.01183,,0.0001635328,-0.49034488,-0.13021985
2019-04-12 16:00:00,239.71643,,8797632.0,242.84547,,0.0001681624,-0.47499683,-0.10278069
2019-04-12 17:00:00,239.49033,,9603953.0,242.6388,,0.00017114962,-0.4904078,-0.107509434
2019-04-12 18:00:00,238.99146,,10306018.0,242.16496,,0.00017383788,-0.52506673,-0.075901516
2019-04-12 19:00:00,238.68137,,10898689.0,241.88339,,0.0001759287,-0.56312233,-0.07391047
2019-04-12 20:00:00,238.29375,,11334206.0,241.51613,,0.000178318,-0.6083487,-0.04908456
2019-04-12 21:00:00,237.95494,,293256.0,241.19136,,1.4933757e-06,-0.6406174,-0.025565282
2019-04-12 22:00:00,237.36707,,485848.0,240.64622,,2.8372742e-06,-0.66332495,-0.031102888
2019-04-12 23:00:00,236.47125,,589078.0,239.80225,,4.1811727e-06,-0.6638911,-0.032782838
2019-04-13 00:00:00,236.21356,,641977.0,239.54373,,5.675014e-06,-0.66999257,-0.04317363
2019-04-13 01:00:00,236.26883,,671251.0,239.60422,,7.0189126e-06,-0.6499898,-0.06059532
2019-04-13 02:00:00,236.41527,,697443.0,239.75111,,8.213799e-06,-0.64005125,-0.08685229
2019-04-13 03:00:00,237.19408,,741611.0,240.47772,,9.109732e-06,-0.6646459,-0.15006813
2019-04-13 04:00:00,237.0943,,828920.0,240.38194,,9.8566525e-06,-0.66124916,-0.18366711
2019-04-13 05:00:00,237.13307,,991211.0,240.41364,,1.0304619e-05,-0.65200263,-0.18951581
2019-04-13 06:00:00,237.34984,,1255191.0,240.61742,,1.1350028e-05,-0.64005125,-0.22678578
2019-04-13 07:00:00,237.37354,,1656811.0,240.64047,,1.1797994e-05,-0.6018698,-0.22373699
2019-04-13 08:00:00,237.56877,,2204288.0,240.83058,,1.2096483e-05,-0.5680287,-0.26890892
2019-04-13 09:00:00,237.9492,,2901730.0,241.18127,,1.2395438e-05,-0.50273657,-0.32540497
2019-04-13 10:00:00,238.3361,,3747083.0,241.54422,,1.2395438e-05,-0.45008773,-0.40000713
2019-04-13 11:00:00,238.7962,,4720831.0,241.98492,,1.2395438e-05,-0.3985082,-0.46260077
2019-04-13 12:00:00,239.28503,,5778807.0,242.43573,,1.2395438e-05,-0.36315736,-0.512937
2019-04-13 13:00:00,239.69203,,6890708.0,242.85628,,1.2395438e-05,-0.3442868,-0.5292387
2019-04-13 14:00:00,239.99207,,8014936.0,243.17456,,1.2395438e-05,-0.31723902,-0.5426783
2019-04-13 15:00:00,239.26279,,9101158.0,243.14937,,1.2395438e-05,-0.29107183,-0.6207648
2019-04-13 16:00:00,239.57216,,10114966.0,243.33731,,1.2395438e-05,-0.22590552,-0.64876395
2019-04-13 17:00:00,239.80975,,11019380.0,243.4691,,1.2395438e-05,-0.18665478,-0.671661
2019-04-13 18:00:00,240.0057,,11789238.0,243.48134,,1.2395438e-05,-0.2321957,-0.6357599
2019-04-13 19:00:00,240.13132,,12410670.0,243.38916,,1.2395438e-05,-0.26006123,-0.59401006
2019-04-13 20:00:00,240.01144,,12882650.0,243.17096,,1.2395438e-05,-0.29968938,-0.53384304
2019-04-13 21:00:00,239.72073,,333315.0,242.84908,,-4.656613e-10,-0.34334326,-0.4850001
2019-04-13 22:00:00,239.35036,,547991.0,242.4991,,-4.656613e-10,-0.41737875,-0.40685138
2019-04-13 23:00:00,238.9204,,676386.0,242.10231,,-4.656613e-10,-0.49109972,-0.3092277
2019-04-14 00:00:00,238.52776,,749828.0,241.73073,,-4.656613e-10,-0.59331524,-0.1983511
2019-04-14 01:00:00,238.15808,,794510.0,241.39227,,-4.656613e-10,-0.6779182,-0.09052329
2019-04-14 02:00:00,238.10281,,835083.0,241.3253,,1.4901161e-07,-0.75780356,0.0021227598
2019-04-14 03:00:00,237.70659,,893117.0,240.95947,,7.4645504e-07,-0.8356761,0.049970184
2019-04-14 04:00:00,237.3922,,993266.0,240.65991,,1.1944212e-06,-0.88234925,0.10030641
2019-04-14 05:00:00,237.5178,,1167883.0,240.78593,,1.7918646e-06,-0.8495145,0.088857874
2019-04-14 06:00:00,237.71304,,1444703.0,240.96596,,2.389308e-06,-0.81504416,0.061045397
2019-04-14 07:00:00,237.993,,1857108.0,241.23744,,3.135763e-06,-0.7486199,0.013260197
2019-04-14 08:00:00,238.20116,,2413315.0,241.41531,,3.584195e-06,-0.7093691,-0.026187485
2019-04-14 09:00:00,238.23203,,3130787.0,241.45996,,3.882684e-06,-0.6807488,-0.08125246
2019-04-14 10:00:00,238.39854,,3981789.0,241.60399,,4.032161e-06,-0.62275326,-0.13258423
2019-04-14 11:00:00,238.52632,,4965809.0,241.72641,,4.032161e-06,-0.5922459,-0.19380902
2019-04-14 12:00:00,238.6871,,6045869.0,241.88483,,4.032161e-06,-0.5414841,-0.26418018
2019-04-14 13:00:00,238.95341,,7182422.0,242.13544,,4.032161e-06,-0.5085235,-0.3204896
2019-04-14 14:00:00,239.16373,,8332842.0,242.32411,,4.032161e-06,-0.48877233,-0.33411583
2019-04-14 15:00:00,238.78616,,9447311.0,242.0375,,4.032161e-06,-0.48808044,-0.30636558
2019-04-14 16:00:00,238.64116,,10488852.0,241.89491,,4.1811727e-06,-0.49562865,-0.29168156
2019-04-14 17:00:00,238.46817,,11421000.0,241.70264,,5.0775707e-06,-0.48392892,-0.30244568
2019-04-14 18:00:00,237.97505,,12222186.0,241.21944,,5.227048e-06,-0.50952995,-0.2875128
2019-04-14 19:00:00,237.89896,,12871351.0,241.14023,,5.227048e-06,-0.5141847,-0.2942948
2019-04-14 20:00:00,237.94203,,13369010.0,241.17696,,5.525537e-06,-0.52361995,-0.28707725
2019-04-14 21:00:00,237.93988,,363616.0,241.18776,,1.4901161e-07,-0.55047905,-0.28539732
2019-04-14 22:00:00,237.99443,,607567.0,241.23169,,1.4901161e-07,-0.5823074,-0.26859784
2019-04-14 23:00:00,238.02026,,759586.0,241.28857,,1.4901161e-07,-0.5913652,-0.26922002
2019-04-15 00:00:00,237.91475,,852031.0,241.34619,,1.4901161e-07,-0.59627163,-0.28664172
2019-04-15 01:00:00,237.80278,,914174.0,241.42828,,1.4901161e-07,-0.615268,-0.28925496
2019-04-15 02:00:00,237.61758,,971182.0,241.55286,,1.4901161e-07,-0.6330063,-0.2794864
2019-04-15 03:00:00,237.72884,,1047191.0,241.61191,,1.4901161e-07,-0.6140728,-0.2951659
2019-04-15 04:00:00,237.81857,,1170451.0,241.72424,,1.4901161e-07,-0.62677896,-0.31072098
2019-04-15 05:00:00,238.01955,,1370747.0,241.98206,,1.4901161e-07,-0.6413093,-0.2722066
2019-04-15 06:00:00,238.29016,,1679922.0,242.33923,,1.4901161e-07,-0.6526946,-0.2684734
2019-04-15 07:00:00,238.57657,,2121088.0,242.78426,,1.4901161e-07,-0.6309934,-0.27369988
2019-04-15 08:00:00,238.95844,,2711192.0,243.26602,,1.4901161e-07,-0.59501356,-0.32416058
2019-04-15 09:00:00,239.33528,,3454856.0,243.75354,,1.4901161e-07,-0.54985005,-0.3524086
2019-04-15 10:00:00,239.687,,4312535.0,244.24106,,1.4901161e-07,-0.49015617,-0.40069157
2019-04-15 11:00:00,240.03156,,5266767.0,244.8186,,1.4901161e-07,-0.48556435,-0.40678915
2019-04-15 12:00:00,240.37321,,6280061.0,245.41557,,1.4901161e-07,-0.48550144,-0.38625646
2019-04-15 13:00:00,240.65604,,7309276.0,245.8743,,1.4901161e-07,-0.44568458,-0.3947184
2019-04-15 14:00:00,240.94244,,8353899.0,246.31429,,1.4901161e-07,-0.422977,-0.38998967
2019-04-15 15:00:00,241.51022,,9387736.0,246.76941,,1.4901161e-07,-0.44499266,-0.39459398
2019-04-15 16:00:00,241.69038,,10395894.0,246.92854,,1.4901161e-07,-0.4419734,-0.41350895
2019-04-15 17:00:00,241.84328,,11304931.0,246.99985,,1.4901161e-07,-0.45203766,-0.3983894
2019-04-15 18:00:00,242.01053,,12099440.0,247.03513,,1.4901161e-07,-0.48009187,-0.36335936
2019-04-15 19:00:00,242.17993,,12739361.0,247.00128,,1.4901161e-07,-0.47939998,-0.3839543
2019-04-15 20:00:00,242.40317,,13227262.0,246.99408,,1.4901161e-07,-0.4910368,-0.3530308
2019-04-15 21:00:00,242.62712,,347181.0,246.95087,,-4.656613e-10,-0.50613326,-0.34606212
2019-04-15 22:00:00,242.92572,,585483.0,246.96384,,-4.656613e-10,-0.52613604,-0.35278192
2019-04-15 23:00:00,243.2559,,742125.0,246.94006,,-4.656613e-10,-0.54626465,-0.3340536
2019-04-16 00:00:00,243.62056,,837137.0,246.94655,,-4.656613e-10,-0.5717399,-0.3249072
2019-04-16 01:00:00,244.0455,,905957.0,246.92494,,1.4901161e-07,-0.57199144,-0.34668434
2019-04-16 02:00:00,244.0785,,971182.0,246.92783,,4.4796616e-07,-0.59419584,-0.3278938
2019-04-16 03:00:00,244.37137,,1054895.0,247.19931,,8.959323e-07,-0.6518139,-0.24377193
2019-04-16 04:00:00,244.31108,,1183290.0,247.14243,,1.3438985e-06,-0.69232273,-0.21210179
2019-04-16 05:00:00,244.5013,,1388722.0,247.31453,,2.687797e-06,-0.7230188,-0.15971228
2019-04-16 06:00:00,244.70659,,1709196.0,247.514,,3.135763e-06,-0.7697549,-0.08672785
2019-04-16 07:00:00,245.13512,,2147280.0,247.90575,,4.4801272e-06,-0.8113959,0.021597717
2019-04-16 08:00:00,245.84286,,2729167.0,248.56393,,5.227048e-06,-0.8134717,0.07255615
2019-04-16 09:00:00,246.46304,,3467182.0,249.1386,,6.1229803e-06,-0.79208505,0.10291967
2019-04-16 10:00:00,246.91885,,4340268.0,249.55771,,7.0189126e-06,-0.724151,0.070440665
2019-04-16 11:00:00,247.29785,,5348427.0,249.9156,,8.811243e-06,-0.69144213,0.044494797
2019-04-16 12:00:00,247.59358,,6445434.0,250.1878,,1.1200551e-05,-0.6647088,0.05364118
2019-04-16 13:00:00,247.87425,,7573770.0,250.44202,,1.3739336e-05,-0.64929783,0.046236966
2019-04-16 14:00:00,247.95607,,8722136.0,250.51906,,1.4635734e-05,-0.66294754,0.03422844
2019-04-16 15:00:00,242.35292,,9762136.0,245.32196,,1.9414816e-05,-0.88624907,-0.12126012
2019-04-16 16:00:00,241.9208,,10709692.0,244.9259,,2.3894943e-05,-0.8866265,-0.08498568
2019-04-16 17:00:00,240.70485,,11530393.0,243.77658,,2.8226059e-05,-0.9053713,-0.07167053
2019-04-16 18:00:00,239.70854,,12219104.0,242.83467,,3.2855663e-05,-0.91839194,-0.07254162
2019-04-16 19:00:00,239.397,,12784042.0,242.53366,,3.808271e-05,-0.92675793,-0.06488852
2019-04-16 20:00:00,240.01288,,13184635.0,243.11264,,4.5251567e-05,-0.8782606,-0.07901253
2019-04-16 21:00:00,241.0537,,286065.0,244.09705,,1.0454096e-05,-0.8224666,-0.107509434
2019-04-16 22:00:00,242.3321,,476604.0,245.2946,,2.9868912e-05,-0.75761485,-0.100354105
2019-04-16 23:00:00,242.77068,,606026.0,245.70146,,5.6452118e-05,-0.7464183,-0.07639928
2019-04-17 00:00:00,243.45546,,697443.0,246.34813,,7.825671e-05,-0.74402803,-0.09139438
2019-04-17 01:00:00,243.23724,,769858.0,246.13858,,8.915877e-05,-0.7230817,-0.1159714
2019-04-17 02:00:00,242.4814,,839705.0,245.44078,,9.5580705e-05,-0.7435248,-0.12629998
2019-04-17 03:00:00,243.95218,,929582.0,246.80109,,0.00010678172,-0.7328944,0.043312605
2019-04-17 04:00:00,243.60262,,1052841.0,246.48135,,0.00011783326,-0.75151336,0.04717027
2019-04-17 05:00:00,243.45905,,1245947.0,246.34958,,0.00012649503,-0.74692154,0.048850212
2019-04-17 06:00:00,243.22362,,1530984.0,246.12561,,0.00013261847,-0.7232704,-0.000117171556
2019-04-17 07:00:00,242.75345,,1930036.0,245.68634,,0.000137995,-0.70616114,-0.09338543
2019-04-17 08:00:00,242.11604,,2438481.0,245.09009,,0.00014292309,-0.6478511,-0.20886633
2019-04-17 09:00:00,241.03862,,3114866.0,244.08119,,0.00014695572,-0.6201743,-0.31171653
2019-04-17 10:00:00,240.68404,,3909375.0,243.75714,,0.00015068939,-0.5837541,-0.3671548
2019-04-17 11:00:00,239.99063,,4844091.0,243.10904,,0.00015382562,-0.5685319,-0.43217504
2019-04-17 12:00:00,240.03227,,5868684.0,243.14577,,0.00015576696,-0.52569574,-0.46670732
2019-04-17 13:00:00,241.0135,,6978017.0,244.06679,,0.00015800726,-0.46059233,-0.46334743
2019-04-17 14:00:00,241.98972,,8099163.0,244.97919,,0.00015890319,-0.38963902,-0.44760567
2019-04-17 15:00:00,241.49371,,9217741.0,244.51183,,0.00016024709,-0.3784425,-0.4151889
2019-04-17 16:00:00,241.6911,,10222818.0,244.69258,,0.00016144197,-0.3270517,-0.4305573
2019-04-17 17:00:00,240.39835,,11063548.0,243.48422,,0.0001623379,-0.3440981,-0.45270774
2019-04-17 18:00:00,239.51616,,11721958.0,242.6604,,0.00016338332,-0.35604945,-0.41133124
2019-04-17 19:00:00,239.6626,,12399371.0,242.79362,,0.00016517565,-0.36561054,-0.41686884
2019-04-17 20:00:00,239.92819,,12935035.0,243.0435,,0.00016666902,-0.34988505,-0.4277574
2019-04-17 21:00:00,240.31293,,396999.0,243.40645,,1.0449439e-06,-0.3344112,-0.45028114
2019-04-17 22:00:00,240.2476,,661493.0,243.33948,,2.0903535e-06,-0.34623677,-0.437526
2019-04-17 23:00:00,240.09328,,855626.0,243.20193,,3.7332065e-06,-0.3512689,-0.4304329
2019-04-18 00:00:00,240.40984,,972209.0,243.4943,,4.33065e-06,-0.34535614,-0.42464638
2019-04-18 01:00:00,240.72495,,1063112.0,243.79964,,5.973503e-06,-0.35026246,-0.38625646
2019-04-18 02:00:00,241.71695,,1142204.0,244.72714,,1.4784746e-05,-0.29836845,-0.40517142
2019-04-18 03:00:00,243.31836,,1230026.0,246.22067,,5.540671e-05,-0.32113892,-0.37001696
2019-04-18 04:00:00,243.89044,,1348150.0,246.75356,,0.00014456594,-0.3067973,-0.3508531
2019-04-18 05:00:00,244.4123,,1506332.0,247.2382,,0.00028554816,-0.27345932,-0.34568882
2019-04-18 06:00:00,244.8035,,1715359.0,247.61914,,0.0004746192,-0.2765415,-0.3389068
2019-04-18 07:00:00,245.1021,,1984989.0,247.9,,0.0006943061,-0.27339643,-0.29006383
2019-04-18 08:00:00,245.27652,,2353226.0,248.05121,,0.0008814358,-0.31862286,-0.21546169
2019-04-18 09:00:00,245.489,,2825207.0,248.25069,,0.0010273461,-0.36277995,-0.08056804
2019-04-18 10:00:00,245.68208,,3370115.0,248.42639,,0.0011426408,-0.41316432,0.10733731
2019-04-18 11:00:00,245.72586,,4074747.0,248.48904,,0.0012371764,-0.44247657,0.22624034
2019-04-18 12:00:00,245.75745,,4860525.0,248.55962,,0.001318271,-0.48273376,0.36934707
2019-04-18 13:00:00,245.76031,,5627301.0,248.52722,,0.0013907035,-0.51896524,0.46118426
2019-04-18 14:00:00,245.81488,,6453138.0,248.59995,,0.0014673176,-0.54651624,0.54605275
2019-04-18 15:00:00,245.46172,,7218373.0,248.24854,,0.0015437824,-0.59212005,0.65804935
2019-04-18 16:00:00,245.37558,,7942007.0,248.15419,,0.0016148707,-0.6057069,0.6920216
2019-04-18 17:00:00,245.35405,,8610176.0,248.13043,,0.0016838682,-0.6021215,0.7465266
